销售日期,单品名称,分类名称,单品销量(天)
2023-04-13,西峡花菇,食用菌,7.841
2023-04-13,野藕,水生根茎类,1.828
2023-04-13,金针菇(盒),食用菌,18.0
2023-04-13,青红尖椒组合装(份),辣椒类,1.0
2023-04-13,青红杭椒组合装(份),辣椒类,3.0
2023-04-13,青线椒(份),辣椒类,5.0
2023-04-13,青茄子,茄类,1.513
2023-04-13,高瓜,水生根茎类,2.2969999999999997
2023-04-13,鱼腥草(份),花叶类,1.0
2023-04-13,黄白菜,花叶类,5.017
2023-04-14,七彩椒,辣椒类,1.844
2023-04-14,上海青,花叶类,4.33
2023-04-14,云南油麦菜(份),花叶类,22.0
2023-04-14,云南生菜(份),花叶类,35.0
2023-04-14,净藕,水生根茎类,8.214
2023-04-14,双孢菇(盒),食用菌,12.0
2023-04-14,圆茄子,茄类,1.709
2023-04-14,奶白菜(份),花叶类,29.0
2023-04-14,姜蒜小米椒组合装(小份),辣椒类,6.0
2023-04-14,娃娃菜,花叶类,7.0
2023-04-14,小皱皮(份),辣椒类,10.0
2023-04-14,小米椒(份),辣椒类,24.0
2023-04-14,小青菜,花叶类,7.4
2023-04-14,杏鲍菇,食用菌,4.275
2023-04-14,枝江青梗散花,花菜类,3.952
2023-04-14,洪湖莲藕(粉藕),水生根茎类,13.0
2023-04-14,海鲜菇(袋),食用菌,13.0
2023-04-14,竹叶菜,花叶类,10.421
2023-04-14,紫茄子,茄类,15.936
2023-04-14,红椒,辣椒类,2.547
2023-04-14,芜湖青椒,辣椒类,18.546
2023-04-14,菠菜(份),花叶类,10.0
2023-04-14,蔡甸藜蒿,花叶类,2.767
2023-04-14,虫草花(份),食用菌,1.0
2023-04-14,螺丝椒,辣椒类,4.885
2023-04-14,螺丝椒(份),辣椒类,18.0
2023-04-14,蟹味菇与白玉菇双拼(盒),食用菌,2.0
2023-04-14,西兰花,花菜类,14.231
2023-04-14,西峡花菇,食用菌,6.748
2023-04-14,野藕,水生根茎类,1.435
2023-04-14,金针菇(盒),食用菌,44.0
2023-04-14,青红杭椒组合装(份),辣椒类,2.0
2023-04-14,青线椒(份),辣椒类,2.0
2023-04-14,青茄子,茄类,1.38
2023-04-14,高瓜,水生根茎类,3.689
2023-04-14,黄白菜,花叶类,3.811
2023-04-15,七彩椒,辣椒类,1.209
2023-04-15,上海青,花叶类,3.157
2023-04-15,云南油麦菜(份),花叶类,27.0
2023-04-15,云南生菜(份),花叶类,53.0
2023-04-15,净藕,水生根茎类,14.516
2023-04-15,双孢菇(盒),食用菌,12.0
2023-04-15,四川红香椿,花叶类,3.306
2023-04-15,圆茄子,茄类,1.395
2023-04-15,奶白菜(份),花叶类,40.0
2023-04-15,姜蒜小米椒组合装(小份),辣椒类,4.0
2023-04-15,娃娃菜,花叶类,19.0
2023-04-15,小皱皮(份),辣椒类,14.0
2023-04-15,小米椒(份),辣椒类,40.0
2023-04-15,小青菜,花叶类,11.11
2023-04-15,杏鲍菇,食用菌,2.17
2023-04-15,枝江青梗散花,花菜类,5.5649999999999995
2023-04-15,洪湖莲藕(粉藕),水生根茎类,6.0
2023-04-15,海鲜菇(袋),食用菌,15.0
2023-04-15,白玉菇(袋),食用菌,6.0
2023-04-15,竹叶菜,花叶类,7.725
2023-04-15,紫茄子,茄类,12.185
2023-04-15,红椒,辣椒类,1.862
2023-04-15,芜湖青椒,辣椒类,27.914
2023-04-15,苋菜,花叶类,10.528
2023-04-15,菠菜(份),花叶类,25.0
2023-04-15,蔡甸藜蒿,花叶类,4.743
2023-04-15,虫草花(份),食用菌,9.0
2023-04-15,螺丝椒(份),辣椒类,31.0
2023-04-15,蟹味菇与白玉菇双拼(盒),食用菌,7.0
2023-04-15,西兰花,花菜类,15.287
2023-04-15,西峡花菇,食用菌,10.972
2023-04-15,野藕,水生根茎类,2.5709999999999997
2023-04-15,金针菇(盒),食用菌,44.0
2023-04-15,青红尖椒组合装(份),辣椒类,1.0
2023-04-15,青红杭椒组合装(份),辣椒类,11.0
2023-04-15,青线椒(份),辣椒类,7.0
2023-04-15,青茄子,茄类,3.094
2023-04-15,高瓜,水生根茎类,4.962
2023-04-15,黄心菜,花叶类,0.395
2023-04-15,黄白菜,花叶类,3.205
2023-04-16,七彩椒,辣椒类,2.115
2023-04-16,上海青,花叶类,10.66
2023-04-16,云南油麦菜(份),花叶类,31.0
2023-04-16,云南生菜(份),花叶类,41.0
2023-04-16,净藕,水生根茎类,6.1530000000000005
2023-04-16,双孢菇(盒),食用菌,10.0
2023-04-16,四川红香椿,花叶类,3.638
2023-04-16,圆茄子,茄类,1.081
2023-04-16,奶白菜(份),花叶类,33.0
2023-04-16,姜蒜小米椒组合装(小份),辣椒类,8.0
2023-04-16,娃娃菜,花叶类,22.0
2023-04-16,小皱皮(份),辣椒类,14.0
2023-04-16,小米椒(份),辣椒类,33.0
2023-04-16,小青菜,花叶类,7.564
2023-04-16,木耳菜,花叶类,4.498
2023-04-16,杏鲍菇,食用菌,1.151
2023-04-16,枝江青梗散花,花菜类,9.6
2023-04-16,海鲜菇(袋),食用菌,17.0
2023-04-16,白玉菇(袋),食用菌,4.0
2023-04-16,竹叶菜,花叶类,8.103
2023-04-16,紫茄子,茄类,16.635
2023-04-16,红椒,辣椒类,1.214
2023-04-16,红灯笼椒,辣椒类,0.199
2023-04-16,芜湖青椒,辣椒类,34.746
2023-04-16,苋菜,花叶类,12.84
2023-04-16,茼蒿,花叶类,9.008000000000001
2023-04-16,菠菜(份),花叶类,7.0
2023-04-16,蔡甸藜蒿,花叶类,5.567
2023-04-16,薄荷叶,花叶类,0.143
2023-04-16,虫草花(份),食用菌,7.0
2023-04-16,螺丝椒(份),辣椒类,31.0
2023-04-16,蟹味菇与白玉菇双拼(盒),食用菌,8.0
2023-04-16,西兰花,花菜类,13.872
2023-04-16,西峡花菇,食用菌,7.798
2023-04-16,野藕,水生根茎类,4.0760000000000005
2023-04-16,金针菇(盒),食用菌,31.0
2023-04-16,青红杭椒组合装(份),辣椒类,7.0
2023-04-16,青线椒(份),辣椒类,2.0
2023-04-16,青茄子,茄类,3.186
2023-04-16,马齿苋,花叶类,0.855
2023-04-16,高瓜,水生根茎类,6.229
2023-04-16,鱼腥草(份),花叶类,1.0
2023-04-16,黄白菜,花叶类,6.998
2023-04-17,七彩椒,辣椒类,3.552
2023-04-17,上海青,花叶类,6.163
2023-04-17,云南油麦菜(份),花叶类,10.0
2023-04-17,云南生菜(份),花叶类,25.0
2023-04-17,净藕,水生根茎类,1.407
2023-04-17,双孢菇(盒),食用菌,8.0
2023-04-17,四川红香椿,花叶类,2.283
2023-04-17,圆茄子,茄类,0.591
2023-04-17,奶白菜,花叶类,0.169
2023-04-17,奶白菜(份),花叶类,27.0
2023-04-17,姜蒜小米椒组合装(小份),辣椒类,4.0
2023-04-17,娃娃菜,花叶类,7.0
2023-04-17,小皱皮(份),辣椒类,16.0
2023-04-17,小米椒(份),辣椒类,13.0
2023-04-17,小青菜,花叶类,4.116
2023-04-17,木耳菜,花叶类,1.187
2023-04-17,杏鲍菇,食用菌,1.049
2023-04-17,枝江青梗散花,花菜类,4.059
2023-04-17,海鲜菇(袋),食用菌,6.0
2023-04-17,白玉菇(袋),食用菌,2.0
2023-04-17,竹叶菜,花叶类,12.292
2023-04-17,紫茄子,茄类,6.508
2023-04-17,红椒,辣椒类,1.007
2023-04-17,红灯笼椒,辣椒类,0.758
2023-04-17,芜湖青椒,辣椒类,9.139
2023-04-17,苋菜,花叶类,6.369
2023-04-17,菠菜(份),花叶类,1.0
2023-04-17,薄荷叶,花叶类,0.1
2023-04-17,螺丝椒(份),辣椒类,15.0
2023-04-17,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-04-17,西兰花,花菜类,10.416
2023-04-17,西峡花菇,食用菌,4.256
2023-04-17,赤松茸,食用菌,0.84
2023-04-17,野藕,水生根茎类,2.531
2023-04-17,金针菇(盒),食用菌,15.0
2023-04-17,银耳(朵),食用菌,1.0
2023-04-17,青线椒(份),辣椒类,6.0
2023-04-17,青茄子,茄类,2.0909999999999997
2023-04-17,高瓜,水生根茎类,3.128
2023-04-17,鱼腥草(份),花叶类,1.0
2023-04-17,黄白菜,花叶类,3.205
2023-04-18,七彩椒,辣椒类,2.549
2023-04-18,上海青,花叶类,4.361
2023-04-18,云南油麦菜(份),花叶类,23.0
2023-04-18,云南生菜,花叶类,0.252
2023-04-18,云南生菜(份),花叶类,41.0
2023-04-18,冰草(盒),花叶类,1.0
2023-04-18,净藕,水生根茎类,5.209
2023-04-18,双孢菇(盒),食用菌,13.0
2023-04-18,四川红香椿,花叶类,1.501
2023-04-18,圆茄子,茄类,2.198
2023-04-18,奶白菜(份),花叶类,39.0
2023-04-18,姜蒜小米椒组合装(小份),辣椒类,6.0
2023-04-18,娃娃菜,花叶类,15.0
2023-04-18,小皱皮,辣椒类,5.628
2023-04-18,小皱皮(份),辣椒类,11.0
2023-04-18,小米椒(份),辣椒类,19.0
2023-04-18,小青菜,花叶类,8.041
2023-04-18,杏鲍菇,食用菌,2.416
2023-04-18,枝江青梗散花,花菜类,5.641
2023-04-18,洪湖莲藕(粉藕),水生根茎类,9.0
2023-04-18,海鲜菇(袋),食用菌,12.0
2023-04-18,白玉菇(袋),食用菌,3.0
2023-04-18,竹叶菜,花叶类,10.874
2023-04-18,紫茄子,茄类,12.5
2023-04-18,红椒,辣椒类,2.2880000000000003
2023-04-18,红灯笼椒,辣椒类,0.352
2023-04-18,芜湖青椒,辣椒类,13.669
2023-04-18,苋菜,花叶类,0.43
2023-04-18,菠菜(份),花叶类,26.0
2023-04-18,蔡甸藜蒿,花叶类,2.918
2023-04-18,薄荷叶,花叶类,0.20700000000000002
2023-04-18,虫草花(份),食用菌,1.0
2023-04-18,螺丝椒(份),辣椒类,16.0
2023-04-18,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-04-18,西兰花,花菜类,11.138
2023-04-18,西峡花菇,食用菌,4.757
2023-04-18,赤松茸,食用菌,1.165
2023-04-18,金针菇(盒),食用菌,28.0
2023-04-18,青红尖椒组合装(份),辣椒类,1.0
2023-04-18,青线椒(份),辣椒类,1.0
2023-04-18,青茄子,茄类,1.4540000000000002
2023-04-18,马齿苋,花叶类,2.075
2023-04-18,高瓜,水生根茎类,0.888
2023-04-18,黄白菜,花叶类,6.948
2023-04-19,七彩椒,辣椒类,2.656
2023-04-19,上海青,花叶类,6.997
2023-04-19,云南油麦菜(份),花叶类,13.0
2023-04-19,云南生菜,花叶类,7.554
2023-04-19,云南生菜(份),花叶类,29.0
2023-04-19,净藕,水生根茎类,3.929
2023-04-19,双孢菇(盒),食用菌,9.0
2023-04-19,四川红香椿,花叶类,0.848
2023-04-19,奶白菜(份),花叶类,32.0
2023-04-19,姜蒜小米椒组合装(小份),辣椒类,3.0
2023-04-19,娃娃菜,花叶类,14.0
2023-04-19,小皱皮,辣椒类,0.758
2023-04-19,小皱皮(份),辣椒类,12.0
2023-04-19,小米椒(份),辣椒类,13.0
2023-04-19,小青菜,花叶类,5.698
2023-04-19,杏鲍菇,食用菌,3.56
2023-04-19,枝江青梗散花,花菜类,5.716
2023-04-19,洪湖莲藕(粉藕),水生根茎类,6.0
2023-04-19,海鲜菇(袋),食用菌,7.0
2023-04-19,白玉菇(袋),食用菌,1.0
2023-04-19,紫茄子,茄类,10.852
2023-04-19,红椒,辣椒类,1.709
2023-04-19,红灯笼椒,辣椒类,0.223
2023-04-19,芜湖青椒,辣椒类,11.305
2023-04-19,苋菜,花叶类,8.009
2023-04-19,茼蒿,花叶类,7.915
2023-04-19,菠菜(份),花叶类,26.0
2023-04-19,蔡甸藜蒿,花叶类,3.312
2023-04-19,薄荷叶,花叶类,0.122
2023-04-19,虫草花(份),食用菌,2.0
2023-04-19,螺丝椒(份),辣椒类,20.0
2023-04-19,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-04-19,西兰花,花菜类,13.387
2023-04-19,西峡花菇,食用菌,4.464
2023-04-19,赤松茸,食用菌,0.383
2023-04-19,野藕,水生根茎类,0.542
2023-04-19,金针菇(盒),食用菌,30.0
2023-04-19,青红杭椒组合装(份),辣椒类,6.0
2023-04-19,青线椒(份),辣椒类,6.0
2023-04-19,青茄子,茄类,3.093
2023-04-19,马齿苋,花叶类,1.712
2023-04-19,高瓜,水生根茎类,1.745
2023-04-19,黄白菜,花叶类,0.386
2023-04-20,七彩椒,辣椒类,0.701
2023-04-20,上海青,花叶类,6.144
2023-04-20,云南油麦菜(份),花叶类,11.0
2023-04-20,云南生菜(份),花叶类,31.0
2023-04-20,净藕,水生根茎类,2.731
2023-04-20,双孢菇(盒),食用菌,11.0
2023-04-20,四川红香椿,花叶类,2.556
2023-04-20,圆茄子,茄类,0.942
2023-04-20,奶白菜,花叶类,4.732
2023-04-20,奶白菜(份),花叶类,15.0
2023-04-20,姜蒜小米椒组合装(小份),辣椒类,4.0
2023-04-20,娃娃菜,花叶类,5.0
2023-04-20,小皱皮(份),辣椒类,10.0
2023-04-20,小米椒(份),辣椒类,15.0
2023-04-20,小青菜,花叶类,5.697
2023-04-20,木耳菜,花叶类,3.162
2023-04-20,杏鲍菇,食用菌,2.541
2023-04-20,枝江青梗散花,花菜类,9.059
2023-04-20,洪湖莲藕(粉藕),水生根茎类,5.0
2023-04-20,海鲜菇(袋),食用菌,6.0
2023-04-20,竹叶菜,花叶类,15.101
2023-04-20,紫茄子,茄类,7.185
2023-04-20,红椒,辣椒类,1.282
2023-04-20,芜湖青椒,辣椒类,19.401
2023-04-20,苋菜,花叶类,6.603
2023-04-20,茼蒿,花叶类,2.098
2023-04-20,菠菜(份),花叶类,9.0
2023-04-20,蔡甸藜蒿,花叶类,1.08
2023-04-20,薄荷叶,花叶类,0.172
2023-04-20,虫草花(份),食用菌,5.0
2023-04-20,螺丝椒(份),辣椒类,17.0
2023-04-20,蟹味菇与白玉菇双拼(盒),食用菌,3.0
2023-04-20,西兰花,花菜类,10.748
2023-04-20,西峡花菇,食用菌,6.378
2023-04-20,野藕,水生根茎类,2.209
2023-04-20,金针菇(盒),食用菌,22.0
2023-04-20,青红杭椒组合装(份),辣椒类,2.0
2023-04-20,青线椒(份),辣椒类,1.0
2023-04-20,青茄子,茄类,2.1799999999999997
2023-04-20,高瓜,水生根茎类,2.231
2023-04-20,黄白菜,花叶类,3.742
2023-04-21,七彩椒,辣椒类,2.455
2023-04-21,上海青,花叶类,9.748000000000001
2023-04-21,云南油麦菜(份),花叶类,24.0
2023-04-21,云南生菜,花叶类,2.871
2023-04-21,云南生菜(份),花叶类,45.0
2023-04-21,净藕,水生根茎类,9.850999999999999
2023-04-21,双孢菇(盒),食用菌,8.0
2023-04-21,四川红香椿,花叶类,2.776
2023-04-21,圆茄子,茄类,1.169
2023-04-21,奶白菜(份),花叶类,44.0
2023-04-21,姜蒜小米椒组合装(小份),辣椒类,9.0
2023-04-21,娃娃菜,花叶类,20.0
2023-04-21,小皱皮(份),辣椒类,26.0
2023-04-21,小米椒(份),辣椒类,19.0
2023-04-21,小青菜,花叶类,7.404
2023-04-21,木耳菜,花叶类,4.566
2023-04-21,杏鲍菇,食用菌,3.576
2023-04-21,枝江青梗散花,花菜类,9.841
2023-04-21,洪湖莲藕(粉藕),水生根茎类,11.0
2023-04-21,海鲜菇(袋),食用菌,15.0
2023-04-21,白玉菇(袋),食用菌,2.0
2023-04-21,竹叶菜,花叶类,6.28
2023-04-21,紫茄子,茄类,25.765
2023-04-21,红椒,辣椒类,1.73
2023-04-21,芜湖青椒,辣椒类,23.348
2023-04-21,苋菜,花叶类,10.001
2023-04-21,茼蒿,花叶类,3.718
2023-04-21,菠菜(份),花叶类,26.0
2023-04-21,蔡甸藜蒿,花叶类,0.994
2023-04-21,薄荷叶,花叶类,0.122
2023-04-21,虫草花(份),食用菌,4.0
2023-04-21,螺丝椒(份),辣椒类,29.0
2023-04-21,蟹味菇与白玉菇双拼(盒),食用菌,3.0
2023-04-21,西兰花,花菜类,16.329
2023-04-21,西峡花菇,食用菌,6.916
2023-04-21,野藕,水生根茎类,5.002
2023-04-21,金针菇(盒),食用菌,47.0
2023-04-21,青红杭椒组合装(份),辣椒类,4.0
2023-04-21,青线椒(份),辣椒类,11.0
2023-04-21,青茄子,茄类,4.016
2023-04-21,马齿苋,花叶类,0.571
2023-04-21,高瓜,水生根茎类,3.081
2023-04-21,黄白菜,花叶类,7.633
2023-04-22,七彩椒,辣椒类,5.257
2023-04-22,上海青,花叶类,23.046
2023-04-22,云南油麦菜(份),花叶类,40.0
2023-04-22,云南生菜(份),花叶类,45.0
2023-04-22,净藕,水生根茎类,14.219000000000001
2023-04-22,双孢菇(盒),食用菌,21.0
2023-04-22,四川红香椿,花叶类,4.602
2023-04-22,圆茄子,茄类,4.084
2023-04-22,奶白菜(份),花叶类,57.0
2023-04-22,姜蒜小米椒组合装(小份),辣椒类,12.0
2023-04-22,娃娃菜,花叶类,26.0
2023-04-22,小皱皮(份),辣椒类,26.0
2023-04-22,小米椒(份),辣椒类,34.0
2023-04-22,小青菜,花叶类,14.907
2023-04-22,木耳菜,花叶类,5.998
2023-04-22,杏鲍菇,食用菌,3.342
2023-04-22,枝江青梗散花,花菜类,16.836
2023-04-22,洪湖莲藕(粉藕),水生根茎类,8.0
2023-04-22,海鲜菇(包),食用菌,15.0
2023-04-22,海鲜菇(袋),食用菌,16.0
2023-04-22,白玉菇(袋),食用菌,6.0
2023-04-22,竹叶菜,花叶类,29.134
2023-04-22,紫茄子,茄类,31.019000000000002
2023-04-22,红椒,辣椒类,1.988
2023-04-22,芜湖青椒,辣椒类,38.344
2023-04-22,苋菜,花叶类,9.533
2023-04-22,茼蒿,花叶类,11.219
2023-04-22,菠菜(份),花叶类,48.0
2023-04-22,蔡甸藜蒿,花叶类,5.268
2023-04-22,虫草花(份),食用菌,4.0
2023-04-22,螺丝椒(份),辣椒类,44.0
2023-04-22,蟹味菇与白玉菇双拼(盒),食用菌,5.0
2023-04-22,西兰花,花菜类,23.19
2023-04-22,西峡花菇,食用菌,13.018
2023-04-22,野藕,水生根茎类,2.66
2023-04-22,金针菇(盒),食用菌,75.0
2023-04-22,青红杭椒组合装(份),辣椒类,12.0
2023-04-22,青线椒(份),辣椒类,12.0
2023-04-22,青茄子,茄类,4.548
2023-04-22,马齿苋,花叶类,0.873
2023-04-22,高瓜,水生根茎类,2.224
2023-04-22,黄白菜,花叶类,10.27
2023-04-23,七彩椒,辣椒类,3.215
2023-04-23,上海青,花叶类,7.8100000000000005
2023-04-23,云南油麦菜(份),花叶类,41.0
2023-04-23,云南生菜(份),花叶类,56.0
2023-04-23,净藕,水生根茎类,4.053
2023-04-23,双孢菇(盒),食用菌,6.0
2023-04-23,四川红香椿,花叶类,1.627
2023-04-23,圆茄子,茄类,4.159
2023-04-23,奶白菜(份),花叶类,57.0
2023-04-23,姜蒜小米椒组合装(小份),辣椒类,7.0
2023-04-23,娃娃菜,花叶类,15.0
2023-04-23,小皱皮(份),辣椒类,24.0
2023-04-23,小米椒(份),辣椒类,34.0
2023-04-23,小青菜,花叶类,8.100999999999999
2023-04-23,木耳菜,花叶类,1.02
2023-04-23,杏鲍菇,食用菌,3.635
2023-04-23,枝江青梗散花,花菜类,1.914
2023-04-23,海鲜菇(包),食用菌,24.0
2023-04-23,海鲜菇(袋),食用菌,8.0
2023-04-23,白玉菇(袋),食用菌,2.0
2023-04-23,竹叶菜,花叶类,29.206
2023-04-23,紫茄子,茄类,13.27
2023-04-23,红椒,辣椒类,3.466
2023-04-23,芜湖青椒,辣椒类,9.541
2023-04-23,苋菜,花叶类,9.493
2023-04-23,茼蒿,花叶类,4.774
2023-04-23,菠菜(份),花叶类,44.0
2023-04-23,蔡甸藜蒿,花叶类,0.78
2023-04-23,虫草花(份),食用菌,3.0
2023-04-23,螺丝椒(份),辣椒类,59.0
2023-04-23,蟹味菇与白玉菇双拼(盒),食用菌,3.0
2023-04-23,西兰花,花菜类,20.939
2023-04-23,西峡花菇,食用菌,5.08
2023-04-23,野藕,水生根茎类,3.334
2023-04-23,金针菇(盒),食用菌,27.0
2023-04-23,青红杭椒组合装(份),辣椒类,2.0
2023-04-23,青线椒(份),辣椒类,12.0
2023-04-23,青茄子,茄类,4.447
2023-04-23,高瓜,水生根茎类,2.904
2023-04-23,黄白菜,花叶类,3.541
2023-04-24,七彩椒,辣椒类,2.9859999999999998
2023-04-24,上海青,花叶类,9.572000000000001
2023-04-24,云南油麦菜(份),花叶类,24.0
2023-04-24,云南生菜(份),花叶类,33.0
2023-04-24,冰草(盒),花叶类,1.0
2023-04-24,净藕,水生根茎类,6.197
2023-04-24,双孢菇(盒),食用菌,9.0
2023-04-24,圆茄子,茄类,0.628
2023-04-24,奶白菜(份),花叶类,33.0
2023-04-24,姜蒜小米椒组合装(小份),辣椒类,1.0
2023-04-24,娃娃菜,花叶类,19.0
2023-04-24,小皱皮(份),辣椒类,1.0
2023-04-24,小米椒(份),辣椒类,11.0
2023-04-24,小青菜,花叶类,8.100999999999999
2023-04-24,木耳菜,花叶类,4.416
2023-04-24,杏鲍菇,食用菌,1.49
2023-04-24,枝江青梗散花,花菜类,6.159
2023-04-24,海鲜菇(包),食用菌,11.0
2023-04-24,海鲜菇(袋),食用菌,2.0
2023-04-24,竹叶菜,花叶类,5.724
2023-04-24,紫茄子,茄类,21.078
2023-04-24,红椒,辣椒类,0.991
2023-04-24,芜湖青椒,辣椒类,38.418
2023-04-24,苋菜,花叶类,7.933
2023-04-24,茼蒿,花叶类,7.476
2023-04-24,菠菜(份),花叶类,35.0
2023-04-24,虫草花(份),食用菌,3.0
2023-04-24,螺丝椒(份),辣椒类,18.0
2023-04-24,蟹味菇与白玉菇双拼(盒),食用菌,4.0
2023-04-24,西兰花,花菜类,11.697
2023-04-24,西峡花菇,食用菌,7.804
2023-04-24,野藕,水生根茎类,5.975
2023-04-24,金针菇(盒),食用菌,22.0
2023-04-24,青茄子,茄类,3.859
2023-04-24,高瓜,水生根茎类,1.108
2023-04-25,七彩椒,辣椒类,1.855
2023-04-25,上海青,花叶类,1.726
2023-04-25,云南油麦菜(份),花叶类,19.0
2023-04-25,云南生菜(份),花叶类,37.0
2023-04-25,净藕,水生根茎类,4.684
2023-04-25,双孢菇(盒),食用菌,12.0
2023-04-25,圆茄子,茄类,1.056
2023-04-25,奶白菜(份),花叶类,33.0
2023-04-25,姜蒜小米椒组合装(小份),辣椒类,6.0
2023-04-25,娃娃菜,花叶类,12.0
2023-04-25,小皱皮(份),辣椒类,11.0
2023-04-25,小米椒(份),辣椒类,16.0
2023-04-25,小青菜,花叶类,7.851
2023-04-25,木耳菜,花叶类,4.1129999999999995
2023-04-25,杏鲍菇,食用菌,3.927
2023-04-25,枝江青梗散花,花菜类,6.775
2023-04-25,海鲜菇(包),食用菌,18.0
2023-04-25,白玉菇(袋),食用菌,1.0
2023-04-25,竹叶菜,花叶类,7.317
2023-04-25,紫茄子,茄类,14.301
2023-04-25,红椒,辣椒类,2.189
2023-04-25,芜湖青椒,辣椒类,9.148
2023-04-25,苋菜,花叶类,8.176
2023-04-25,茼蒿,花叶类,2.5890000000000004
2023-04-25,菠菜(份),花叶类,26.0
2023-04-25,虫草花(份),食用菌,2.0
2023-04-25,螺丝椒(份),辣椒类,19.0
2023-04-25,蟹味菇与白玉菇双拼(盒),食用菌,1.0
2023-04-25,西兰花,花菜类,9.115
2023-04-25,西峡花菇,食用菌,3.955
2023-04-25,野藕,水生根茎类,4.436999999999999
2023-04-25,金针菇(盒),食用菌,27.0
2023-04-25,青线椒(份),辣椒类,5.0
2023-04-25,青茄子,茄类,3.943
2023-04-25,高瓜,水生根茎类,0.872
2023-04-25,黄白菜,花叶类,4.932
2023-04-26,七彩椒,辣椒类,0.597
2023-04-26,上海青,花叶类,4.109
2023-04-26,云南油麦菜(份),花叶类,10.0
2023-04-26,云南生菜(份),花叶类,31.0
2023-04-26,净藕,水生根茎类,0.7769999999999999
2023-04-26,双孢菇(盒),食用菌,9.0
2023-04-26,奶白菜(份),花叶类,29.0
2023-04-26,姜蒜小米椒组合装(小份),辣椒类,2.0
2023-04-26,娃娃菜,花叶类,14.0
2023-04-26,小皱皮(份),辣椒类,5.0
2023-04-26,小米椒(份),辣椒类,11.0
2023-04-26,小青菜,花叶类,9.462
2023-04-26,木耳菜,花叶类,3.228
2023-04-26,杏鲍菇,食用菌,1.883
2023-04-26,枝江青梗散花,花菜类,10.657
2023-04-26,洪湖藕带,水生根茎类,0.661
2023-04-26,海鲜菇(包),食用菌,3.0
2023-04-26,白玉菇(袋),食用菌,4.0
2023-04-26,竹叶菜,花叶类,7.8069999999999995
2023-04-26,紫茄子,茄类,14.33
2023-04-26,红椒,辣椒类,1.324
2023-04-26,芜湖青椒,辣椒类,4.3420000000000005
2023-04-26,苋菜,花叶类,8.613
2023-04-26,茼蒿,花叶类,2.638
2023-04-26,菠菜(份),花叶类,21.0
2023-04-26,虫草花(份),食用菌,2.0
2023-04-26,螺丝椒(份),辣椒类,12.0
2023-04-26,蟹味菇与白玉菇双拼(盒),食用菌,2.0
2023-04-26,西兰花,花菜类,10.579
2023-04-26,西峡花菇,食用菌,1.791
2023-04-26,野藕,水生根茎类,1.024
2023-04-26,金针菇(盒),食用菌,21.0
2023-04-26,银耳(朵),食用菌,1.0
2023-04-26,青红杭椒组合装(份),辣椒类,5.0
2023-04-26,青线椒(份),辣椒类,6.0
2023-04-26,青茄子,茄类,4.196
2023-04-26,马齿苋,花叶类,0.45299999999999996
2023-04-26,高瓜,水生根茎类,2.24
2023-04-26,黄白菜,花叶类,7.08
2023-04-27,七彩椒,辣椒类,2.097
2023-04-27,上海青,花叶类,5.235
2023-04-27,云南油麦菜(份),花叶类,18.0
2023-04-27,云南生菜(份),花叶类,27.0
2023-04-27,冰草(盒),花叶类,1.0
2023-04-27,净藕,水生根茎类,2.206
2023-04-27,双孢菇(盒),食用菌,14.0
2023-04-27,圆茄子,茄类,1.697
2023-04-27,奶白菜(份),花叶类,31.0
2023-04-27,姜蒜小米椒组合装(小份),辣椒类,6.0
2023-04-27,娃娃菜,花叶类,8.0
2023-04-27,小皱皮(份),辣椒类,10.0
2023-04-27,小米椒(份),辣椒类,18.0
2023-04-27,小青菜,花叶类,8.735
2023-04-27,木耳菜,花叶类,1.431
2023-04-27,杏鲍菇,食用菌,4.0440000000000005
2023-04-27,枝江青梗散花,花菜类,5.3340000000000005
2023-04-27,洪湖藕带,水生根茎类,1.536
2023-04-27,海鲜菇(包),食用菌,15.0
2023-04-27,白玉菇(袋),食用菌,2.0
2023-04-27,竹叶菜,花叶类,8.041
2023-04-27,紫茄子,茄类,14.937
2023-04-27,红椒,辣椒类,1.361
2023-04-27,芜湖青椒,辣椒类,11.24
2023-04-27,苋菜,花叶类,4.319
2023-04-27,菠菜(份),花叶类,21.0
2023-04-27,虫草花(份),食用菌,1.0
2023-04-27,螺丝椒(份),辣椒类,11.0
2023-04-27,蟹味菇与白玉菇双拼(盒),食用菌,2.0
2023-04-27,西兰花,花菜类,8.906
2023-04-27,西峡花菇,食用菌,3.764
2023-04-27,野藕,水生根茎类,6.085
2023-04-27,金针菇(盒),食用菌,20.0
2023-04-27,银耳(朵),食用菌,1.0
2023-04-27,青红杭椒组合装(份),辣椒类,6.0
2023-04-27,青线椒(份),辣椒类,1.0
2023-04-27,青茄子,茄类,1.846
2023-04-27,马齿苋,花叶类,3.2070000000000003
2023-04-27,高瓜,水生根茎类,1.8479999999999999
2023-04-27,黄白菜,花叶类,4.699
2023-04-28,七彩椒,辣椒类,2.128
2023-04-28,上海青,花叶类,4.574
2023-04-28,云南油麦菜(份),花叶类,16.0
2023-04-28,云南生菜(份),花叶类,36.0
2023-04-28,净藕,水生根茎类,5.168
